3QREJ3J433YH30CYS49AQ6MZ3G0LKZ,#37-4 The case relates to a corruption scandal known locally as La Linea((en)) which has seen Vice President Roxana Baldetti arrested and charged with fraud and receiving bribes.,151,156,fraud,5,3,8
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ,#37-4 The case relates to a corruption scandal known locally as La Linea((en)) which has seen Vice President Roxana Baldetti arrested and charged with fraud and receiving bribes.,161,177,receiving bribes,0,1,1
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ,#37-4 The case relates to a corruption scandal known locally as La Linea((en)) which has seen Vice President Roxana Baldetti arrested and charged with fraud and receiving bribes.,171,177,bribes,6,7,13
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ,#37-5 Prosecutors allege Baldetti and Molina between them received half of all bribes in the case.,6,17,Prosecutors,2,2,4
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ,#37-5 Prosecutors allege Baldetti and Molina between them received half of all bribes in the case.,6,24,Prosecutors allege,0,1,1
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ,#37-5 Prosecutors allege Baldetti and Molina between them received half of all bribes in the case.,18,24,allege,1,3,4
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ,#37-5 Prosecutors allege Baldetti and Molina between them received half of all bribes in the case.,25,33,Baldetti,1,1,2
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ,#37-5 Prosecutors allege Baldetti and Molina between them received half of all bribes in the case.,79,85,bribes,1,4,5
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ,"#37-6 Congress previously refused to impeach Molina but the investigation has since broadened, with ministerial resignations.",37,44,impeach,3,1,4
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ,"#37-6 Congress previously refused to impeach Molina but the investigation has since broadened, with ministerial resignations.",60,73,investigation,2,2,4
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ,"#37-6 Congress previously refused to impeach Molina but the investigation has since broadened, with ministerial resignations.",84,93,broadened,4,6,10
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ,"#37-6 Congress previously refused to impeach Molina but the investigation has since broadened, with ministerial resignations.",100,111,ministerial,3,0,3
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ,"#37-6 Congress previously refused to impeach Molina but the investigation has since broadened, with ministerial resignations.",100,124,ministerial resignations,6,1,7
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ,"#37-6 Congress previously refused to impeach Molina but the investigation has since broadened, with ministerial resignations.",112,124,resignations,8,2,10
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ,"#37-7 Molina, however, has stood firm in the face of widespread popular protests demanding he leave office.",27,32,stood,0,1,1
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ,"#37-7 Molina, however, has stood firm in the face of widespread popular protests demanding he leave office.",53,63,widespread,2,4,6
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ,"#37-7 Molina, however, has stood firm in the face of widespread popular protests demanding he leave office.",72,80,protests,2,0,2
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ,"#37-7 Molina, however, has stood firm in the face of widespread popular protests demanding he leave office.",81,90,demanding,1,1,2
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ,#37-8 Elections are scheduled for September 6.,6,15,Elections,1,0,1
3QREJ3J433YH30CYS49AQ6MZ3G0LKZ,#37-8 Elections are scheduled for September 6.,20,29,scheduled,3,2,5
3DWGDA5POF5IT426YY5Y80O2L821VV,#3-11 Pavlensky commented the rape charges had a political motivation behind it and denied the allegations.,16,25,commented,0,3,3
3DWGDA5POF5IT426YY5Y80O2L821VV,#3-11 Pavlensky commented the rape charges had a political motivation behind it and denied the allegations.,30,34,rape,2,0,2
3DWGDA5POF5IT426YY5Y80O2L821VV,#3-11 Pavlensky commented the rape charges had a political motivation behind it and denied the allegations.,30,42,rape charges,0,1,1
3DWGDA5POF5IT426YY5Y80O2L821VV,#3-11 Pavlensky commented the rape charges had a political motivation behind it and denied the allegations.,35,42,charges,0,1,1
3DWGDA5POF5IT426YY5Y80O2L821VV,#3-11 Pavlensky commented the rape charges had a political motivation behind it and denied the allegations.,49,69,political motivation,1,2,3
3DWGDA5POF5IT426YY5Y80O2L821VV,#3-11 Pavlensky commented the rape charges had a political motivation behind it and denied the allegations.,59,69,motivation,4,6,10
3DWGDA5POF5IT426YY5Y80O2L821VV,#3-11 Pavlensky commented the rape charges had a political motivation behind it and denied the allegations.,84,90,denied,2,3,5
3DWGDA5POF5IT426YY5Y80O2L821VV,#3-11 Pavlensky commented the rape charges had a political motivation behind it and denied the allegations.,95,106,allegations,10,8,18
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-12 Olga Papernaya, former art director at Moscow's film club said, ""Alas, yesterday a national hero and a great performance artist, today — it’s true — a criminal, a psychopath and a rapist"".",11,20,Papernaya,1,0,1
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-12 Olga Papernaya, former art director at Moscow's film club said, ""Alas, yesterday a national hero and a great performance artist, today — it’s true — a criminal, a psychopath and a rapist"".",71,75,Alas,2,0,2
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-12 Olga Papernaya, former art director at Moscow's film club said, ""Alas, yesterday a national hero and a great performance artist, today — it’s true — a criminal, a psychopath and a rapist"".",89,97,national,0,1,1
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-12 Olga Papernaya, former art director at Moscow's film club said, ""Alas, yesterday a national hero and a great performance artist, today — it’s true — a criminal, a psychopath and a rapist"".",115,126,performance,1,0,1
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-12 Olga Papernaya, former art director at Moscow's film club said, ""Alas, yesterday a national hero and a great performance artist, today — it’s true — a criminal, a psychopath and a rapist"".",115,133,performance artist,1,0,1
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-12 Olga Papernaya, former art director at Moscow's film club said, ""Alas, yesterday a national hero and a great performance artist, today — it’s true — a criminal, a psychopath and a rapist"".",157,165,criminal,1,0,1
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-12 Olga Papernaya, former art director at Moscow's film club said, ""Alas, yesterday a national hero and a great performance artist, today — it’s true — a criminal, a psychopath and a rapist"".",169,179,psychopath,10,9,19
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-12 Olga Papernaya, former art director at Moscow's film club said, ""Alas, yesterday a national hero and a great performance artist, today — it’s true — a criminal, a psychopath and a rapist"".",169,192,psychopath and a rapist,1,0,1
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-12 Olga Papernaya, former art director at Moscow's film club said, ""Alas, yesterday a national hero and a great performance artist, today — it’s true — a criminal, a psychopath and a rapist"".",186,192,rapist,4,4,8
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-13 Pavlensky, Oksana, and their two daughters left for Ukraine in mid-December before flying to France.",58,65,Ukraine,1,0,1
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-15 In one of several painful performances, Pyotr Pavlensky sewed his lips to support members of musical band Pussy Riot who were imprisoned that time.",24,44,painful performances,0,3,3
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-15 In one of several painful performances, Pyotr Pavlensky sewed his lips to support members of musical band Pussy Riot who were imprisoned that time.",32,44,performances,2,1,3
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-15 In one of several painful performances, Pyotr Pavlensky sewed his lips to support members of musical band Pussy Riot who were imprisoned that time.",46,61,Pyotr Pavlensky,1,0,1
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-15 In one of several painful performances, Pyotr Pavlensky sewed his lips to support members of musical band Pussy Riot who were imprisoned that time.",62,67,sewed,0,4,4
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-15 In one of several painful performances, Pyotr Pavlensky sewed his lips to support members of musical band Pussy Riot who were imprisoned that time.",62,76,sewed his lips,3,2,5
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-15 In one of several painful performances, Pyotr Pavlensky sewed his lips to support members of musical band Pussy Riot who were imprisoned that time.",72,76,lips,0,1,1
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-15 In one of several painful performances, Pyotr Pavlensky sewed his lips to support members of musical band Pussy Riot who were imprisoned that time.",99,106,musical,0,1,1
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-15 In one of several painful performances, Pyotr Pavlensky sewed his lips to support members of musical band Pussy Riot who were imprisoned that time.",112,122,Pussy Riot,1,0,1
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-15 In one of several painful performances, Pyotr Pavlensky sewed his lips to support members of musical band Pussy Riot who were imprisoned that time.",118,122,Riot,1,0,1
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-15 In one of several painful performances, Pyotr Pavlensky sewed his lips to support members of musical band Pussy Riot who were imprisoned that time.",132,142,imprisoned,7,5,12
3DWGDA5POF5IT426YY5Y80O2L821VV,#3-16 The band members were charged with hooliganism for performing an anti-Putin song in a church.,41,52,hooliganism,10,10,20
3DWGDA5POF5IT426YY5Y80O2L821VV,#3-16 The band members were charged with hooliganism for performing an anti-Putin song in a church.,71,81,anti-Putin,1,0,1
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-17 In 2013, he nailed his scrotum in Moscow's Red Square naming the art as ""Fixation"".",18,24,nailed,0,3,3
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-17 In 2013, he nailed his scrotum in Moscow's Red Square naming the art as ""Fixation"".",18,36,nailed his scrotum,1,1,2
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-17 In 2013, he nailed his scrotum in Moscow's Red Square naming the art as ""Fixation"".",29,36,scrotum,9,5,14
3DWGDA5POF5IT426YY5Y80O2L821VV,"#3-17 In 2013, he nailed his scrotum in Moscow's Red Square naming the art as ""Fixation"".",79,87,Fixation,8,3,11
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-17 Matt O'Brien of The Washington Post claims a large tax cut that would result for the wealthiest 1% of citizens if Obamacare funds were not converted to other purposes, estimated at about $32,820 annually per person by the Tax Policy Center, is also a significant motive.",7,18,Matt OBrien,0,1,1
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-17 Matt O'Brien of The Washington Post claims a large tax cut that would result for the wealthiest 1% of citizens if Obamacare funds were not converted to other purposes, estimated at about $32,820 annually per person by the Tax Policy Center, is also a significant motive.",27,42,Washington Post,1,0,1
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-17 Matt O'Brien of The Washington Post claims a large tax cut that would result for the wealthiest 1% of citizens if Obamacare funds were not converted to other purposes, estimated at about $32,820 annually per person by the Tax Policy Center, is also a significant motive.",43,49,claims,3,0,3
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-17 Matt O'Brien of The Washington Post claims a large tax cut that would result for the wealthiest 1% of citizens if Obamacare funds were not converted to other purposes, estimated at about $32,820 annually per person by the Tax Policy Center, is also a significant motive.",58,65,tax cut,2,0,2
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-17 Matt O'Brien of The Washington Post claims a large tax cut that would result for the wealthiest 1% of citizens if Obamacare funds were not converted to other purposes, estimated at about $32,820 annually per person by the Tax Policy Center, is also a significant motive.",92,102,wealthiest,3,6,9
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-17 Matt O'Brien of The Washington Post claims a large tax cut that would result for the wealthiest 1% of citizens if Obamacare funds were not converted to other purposes, estimated at about $32,820 annually per person by the Tax Policy Center, is also a significant motive.",109,117,citizens,1,0,1
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-17 Matt O'Brien of The Washington Post claims a large tax cut that would result for the wealthiest 1% of citizens if Obamacare funds were not converted to other purposes, estimated at about $32,820 annually per person by the Tax Policy Center, is also a significant motive.",121,130,Obamacare,2,1,3
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-17 Matt O'Brien of The Washington Post claims a large tax cut that would result for the wealthiest 1% of citizens if Obamacare funds were not converted to other purposes, estimated at about $32,820 annually per person by the Tax Policy Center, is also a significant motive.",131,136,funds,1,0,1
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-17 Matt O'Brien of The Washington Post claims a large tax cut that would result for the wealthiest 1% of citizens if Obamacare funds were not converted to other purposes, estimated at about $32,820 annually per person by the Tax Policy Center, is also a significant motive.",146,155,converted,6,2,8
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-17 Matt O'Brien of The Washington Post claims a large tax cut that would result for the wealthiest 1% of citizens if Obamacare funds were not converted to other purposes, estimated at about $32,820 annually per person by the Tax Policy Center, is also a significant motive.",165,173,purposes,0,1,1
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-17 Matt O'Brien of The Washington Post claims a large tax cut that would result for the wealthiest 1% of citizens if Obamacare funds were not converted to other purposes, estimated at about $32,820 annually per person by the Tax Policy Center, is also a significant motive.",175,184,estimated,6,3,9
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-17 Matt O'Brien of The Washington Post claims a large tax cut that would result for the wealthiest 1% of citizens if Obamacare funds were not converted to other purposes, estimated at about $32,820 annually per person by the Tax Policy Center, is also a significant motive.",202,210,annually,2,3,5
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-17 Matt O'Brien of The Washington Post claims a large tax cut that would result for the wealthiest 1% of citizens if Obamacare funds were not converted to other purposes, estimated at about $32,820 annually per person by the Tax Policy Center, is also a significant motive.",233,239,Policy,0,1,1
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-17 Matt O'Brien of The Washington Post claims a large tax cut that would result for the wealthiest 1% of citizens if Obamacare funds were not converted to other purposes, estimated at about $32,820 annually per person by the Tax Policy Center, is also a significant motive.",258,269,significant,8,4,12
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-17 Matt O'Brien of The Washington Post claims a large tax cut that would result for the wealthiest 1% of citizens if Obamacare funds were not converted to other purposes, estimated at about $32,820 annually per person by the Tax Policy Center, is also a significant motive.",258,276,significant motive,1,1,2
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-17 Matt O'Brien of The Washington Post claims a large tax cut that would result for the wealthiest 1% of citizens if Obamacare funds were not converted to other purposes, estimated at about $32,820 annually per person by the Tax Policy Center, is also a significant motive.",270,276,motive,1,5,6
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-18 Republican Senators set a date of January 27 to repeal Obamacare, according to NBC News.",7,17,Republican,1,0,1
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-18 Republican Senators set a date of January 27 to repeal Obamacare, according to NBC News.",7,26,Republican Senators,2,0,2
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-18 Republican Senators set a date of January 27 to repeal Obamacare, according to NBC News.",18,26,Senators,0,1,1
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-18 Republican Senators set a date of January 27 to repeal Obamacare, according to NBC News.",55,61,repeal,5,6,11
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-18 Republican Senators set a date of January 27 to repeal Obamacare, according to NBC News.",62,71,Obamacare,2,1,3
368IUKXGA590V667IS8GX4Q17VH6PD,#13-19 House Majority Leader Kevin McCarthy of California says legislation repealing Obamacare and replacing it could ready by late February.,7,21,House Majority,1,0,1
368IUKXGA590V667IS8GX4Q17VH6PD,#13-19 House Majority Leader Kevin McCarthy of California says legislation repealing Obamacare and replacing it could ready by late February.,13,21,Majority,0,1,1
368IUKXGA590V667IS8GX4Q17VH6PD,#13-19 House Majority Leader Kevin McCarthy of California says legislation repealing Obamacare and replacing it could ready by late February.,29,43,Kevin McCarthy,0,1,1
368IUKXGA590V667IS8GX4Q17VH6PD,#13-19 House Majority Leader Kevin McCarthy of California says legislation repealing Obamacare and replacing it could ready by late February.,63,74,legislation,6,3,9
368IUKXGA590V667IS8GX4Q17VH6PD,#13-19 House Majority Leader Kevin McCarthy of California says legislation repealing Obamacare and replacing it could ready by late February.,63,84,legislation repealing,2,2,4
368IUKXGA590V667IS8GX4Q17VH6PD,#13-19 House Majority Leader Kevin McCarthy of California says legislation repealing Obamacare and replacing it could ready by late February.,75,84,repealing,4,7,11
368IUKXGA590V667IS8GX4Q17VH6PD,#13-19 House Majority Leader Kevin McCarthy of California says legislation repealing Obamacare and replacing it could ready by late February.,85,94,Obamacare,2,1,3
368IUKXGA590V667IS8GX4Q17VH6PD,#13-19 House Majority Leader Kevin McCarthy of California says legislation repealing Obamacare and replacing it could ready by late February.,99,108,replacing,0,2,2
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-20 According to Democratic Senator Bernie Sanders, as many as 30 million people could lose their health insurance if the ACA is repealed",20,30,Democratic,2,0,2
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-20 According to Democratic Senator Bernie Sanders, as many as 30 million people could lose their health insurance if the ACA is repealed",31,38,Senator,0,1,1
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-20 According to Democratic Senator Bernie Sanders, as many as 30 million people could lose their health insurance if the ACA is repealed",69,76,million,0,1,1
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-20 According to Democratic Senator Bernie Sanders, as many as 30 million people could lose their health insurance if the ACA is repealed",101,117,health insurance,1,0,1
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-20 According to Democratic Senator Bernie Sanders, as many as 30 million people could lose their health insurance if the ACA is repealed",108,117,insurance,2,1,3
368IUKXGA590V667IS8GX4Q17VH6PD,"#13-20 According to Democratic Senator Bernie Sanders, as many as 30 million people could lose their health insurance if the ACA is repealed",125,128,ACA,0,2,2
368IUKXGA590V667IS8GX4Q17VH6PD,"#14-1 Fighter jet crashes during Children's Day airshow in Thailand A fighter jet crashed, killing the pilot, at Hat Yai International Airport, Songkhla​, Thailand this morning during an annual Children's Day airshow.",14,25,jet crashes,0,1,1
368IUKXGA590V667IS8GX4Q17VH6PD,"#14-1 Fighter jet crashes during Children's Day airshow in Thailand A fighter jet crashed, killing the pilot, at Hat Yai International Airport, Songkhla​, Thailand this morning during an annual Children's Day airshow.",18,25,crashes,0,1,1
368IUKXGA590V667IS8GX4Q17VH6PD,"#14-1 Fighter jet crashes during Children's Day airshow in Thailand A fighter jet crashed, killing the pilot, at Hat Yai International Airport, Songkhla​, Thailand this morning during an annual Children's Day airshow.",48,55,airshow,2,5,7
368IUKXGA590V667IS8GX4Q17VH6PD,"#14-1 Fighter jet crashes during Children's Day airshow in Thailand A fighter jet crashed, killing the pilot, at Hat Yai International Airport, Songkhla​, Thailand this morning during an annual Children's Day airshow.",59,67,Thailand,0,1,1
368IUKXGA590V667IS8GX4Q17VH6PD,"#14-1 Fighter jet crashes during Children's Day airshow in Thailand A fighter jet crashed, killing the pilot, at Hat Yai International Airport, Songkhla​, Thailand this morning during an annual Children's Day airshow.",82,89,crashed,0,1,1
368IUKXGA590V667IS8GX4Q17VH6PD,"#14-1 Fighter jet crashes during Children's Day airshow in Thailand A fighter jet crashed, killing the pilot, at Hat Yai International Airport, Songkhla​, Thailand this morning during an annual Children's Day airshow.",103,108,pilot,2,0,2
368IUKXGA590V667IS8GX4Q17VH6PD,"#14-1 Fighter jet crashes during Children's Day airshow in Thailand A fighter jet crashed, killing the pilot, at Hat Yai International Airport, Songkhla​, Thailand this morning during an annual Children's Day airshow.",121,134,International,1,0,1
368IUKXGA590V667IS8GX4Q17VH6PD,"#14-1 Fighter jet crashes during Children's Day airshow in Thailand A fighter jet crashed, killing the pilot, at Hat Yai International Airport, Songkhla​, Thailand this morning during an annual Children's Day airshow.",144,153,Songkhla​,0,1,1
368IUKXGA590V667IS8GX4Q17VH6PD,"#14-1 Fighter jet crashes during Children's Day airshow in Thailand A fighter jet crashed, killing the pilot, at Hat Yai International Airport, Songkhla​, Thailand this morning during an annual Children's Day airshow.",187,193,annual,1,0,1
368IUKXGA590V667IS8GX4Q17VH6PD,"#14-1 Fighter jet crashes during Children's Day airshow in Thailand A fighter jet crashed, killing the pilot, at Hat Yai International Airport, Songkhla​, Thailand this morning during an annual Children's Day airshow.",209,216,airshow,3,3,6
33NOQL7T9O0HDOR1YG3G8GO6NPE8ZM,"#14-2 The JAS 39C Gripen crashed onto a runway at around 9:30 am local time (0230 UTC) and exploded, closing the airport to commercial flights.",18,24,Gripen,3,1,4
33NOQL7T9O0HDOR1YG3G8GO6NPE8ZM,"#14-2 The JAS 39C Gripen crashed onto a runway at around 9:30 am local time (0230 UTC) and exploded, closing the airport to commercial flights.",25,32,crashed,2,1,3
33NOQL7T9O0HDOR1YG3G8GO6NPE8ZM,"#14-2 The JAS 39C Gripen crashed onto a runway at around 9:30 am local time (0230 UTC) and exploded, closing the airport to commercial flights.",40,46,runway,1,3,4
33NOQL7T9O0HDOR1YG3G8GO6NPE8ZM,"#14-2 The JAS 39C Gripen crashed onto a runway at around 9:30 am local time (0230 UTC) and exploded, closing the airport to commercial flights.",91,99,exploded,3,6,9
33NOQL7T9O0HDOR1YG3G8GO6NPE8ZM,"#14-2 The JAS 39C Gripen crashed onto a runway at around 9:30 am local time (0230 UTC) and exploded, closing the airport to commercial flights.",124,134,commercial,9,1,10
33NOQL7T9O0HDOR1YG3G8GO6NPE8ZM,#14-3 The pilot was identified as Squadron Leader Dilokrit Pattavee.,20,30,identified,2,1,3
33NOQL7T9O0HDOR1YG3G8GO6NPE8ZM,#14-3 The pilot was identified as Squadron Leader Dilokrit Pattavee.,34,42,Squadron,2,2,4
33NOQL7T9O0HDOR1YG3G8GO6NPE8ZM,#14-3 The pilot was identified as Squadron Leader Dilokrit Pattavee.,34,49,Squadron Leader,5,0,5
33NOQL7T9O0HDOR1YG3G8GO6NPE8ZM,#14-3 The pilot was identified as Squadron Leader Dilokrit Pattavee.,50,67,Dilokrit Pattavee,0,1,1
33NOQL7T9O0HDOR1YG3G8GO6NPE8ZM,#14-4 Local media reports an airport fire vehicle rolled over while responding.,42,49,vehicle,1,0,1
33NOQL7T9O0HDOR1YG3G8GO6NPE8ZM,#14-4 Local media reports an airport fire vehicle rolled over while responding.,42,61,vehicle rolled over,0,1,1
33NOQL7T9O0HDOR1YG3G8GO6NPE8ZM,#14-4 Local media reports an airport fire vehicle rolled over while responding.,50,56,rolled,1,3,4
33NOQL7T9O0HDOR1YG3G8GO6NPE8ZM,#14-4 Local media reports an airport fire vehicle rolled over while responding.,50,61,rolled over,1,0,1
33NOQL7T9O0HDOR1YG3G8GO6NPE8ZM,#14-4 Local media reports an airport fire vehicle rolled over while responding.,68,78,responding,1,3,4
33NOQL7T9O0HDOR1YG3G8GO6NPE8ZM,#14-5 Children screamed in video footage of the crash.,15,23,screamed,3,5,8
